probe_id,pc2_loading_rss,pc2_max_abs_loading,pc2_dominant_day,gene_title,gene_symbol,gene_id,go_process,go_function
209569_PM_x_at,0.003222231837524101,0.002011092446350719,D3,forkhead box P1///neuron specific gene family member 1,FOXP1///NSG1,27086///27065,"T follicular helper cell differentiation///chemokine (C-C motif) ligand 2 secretion///endothelial cell activation///interleukin-21 secretion///macrophage activation///monocyte activation///negative regulation of B cell apoptotic process///negative regulation of androgen receptor signaling pathway///negative regulation of transcription, DNA-templated///negative regulation of transcription, DNA-templated///osteoclast development///osteoclast differentiation///positive regulation of endothelial cell migration///positive regulation of smooth muscle cell proliferation///regulation of defense response to bacterium///regulation of endothelial tube morphogenesis///regulation of inflammatory response///regulation of interleukin-1 beta secretion///regulation of interleukin-12 secretion///regulation of macrophage colony-stimulating factor production///regulation of monocyte differentiation///regulation of transcription from RNA polymerase II promoter///regulation of tumor necrosis factor production///response to lipopolysaccharide///transcription, DNA-templated///clathrin coat assembly///dopamine receptor signaling pathway///endosomal transport///positive regulation of receptor recycling","RNA polymerase II transcription factor activity, sequence-specific DNA binding///androgen receptor binding///metal ion binding///protein binding///protein self-association///sequence-specific DNA binding///clathrin light chain binding///protein binding///receptor binding"
235126_PM_at,0.003216932601700714,0.0026141675120136937,D3,FLVCR1 antisense RNA 1 (head to head),FLVCR1-AS1,642946,,
230388_PM_s_at,0.003201207617997129,0.002250314021101381,D7,KANSL1 antisense RNA 1,KANSL1-AS1,644246,,
243271_PM_at,0.003188867988848849,0.0021279474232948014,D7,,,,,
206632_PM_s_at,0.0031637071253961297,0.0026834382833026125,D0,apolipoprotein B mRNA editing enzyme catalytic subunit 3B,APOBEC3B,9582,defense response to virus///innate immune response///negative regulation of transposition,deoxycytidine deaminase activity///poly(A) RNA binding///zinc ion binding
215388_PM_s_at,0.0031622783383663464,0.002268133126544277,D1,complement factor H related 1///complement factor H,CFHR1///CFH,3078///3075,"complement activation///complement activation///complement activation, alternative pathway///regulation of complement activation",heparan sulfate proteoglycan binding///heparin binding///protein binding
209526_PM_s_at,0.0031396420013482503,0.0029227349762532737,D7,"hepatoma-derived growth factor, related protein 3",HDGFRP3,50810,cell proliferation///microtubule polymerization///negative regulation of microtubule depolymerization///neuron projection development,growth factor activity///microtubule binding///tubulin binding
239287_PM_at,0.0030893117223755972,0.0024664940651027136,D1,uncharacterized LOC102724714,LOC102724714,102724714,,
220784_PM_s_at,0.0030809653994723365,0.002624312252908594,D0,urotensin 2,UTS2,10911,"chemical synaptic transmission///muscle contraction///negative regulation of blood pressure///negative regulation of glomerular filtration///negative regulation of heart rate///negative regulation of insulin secretion///negative regulation of renal sodium excretion///negative regulation of urine volume///positive regulation of angiogenesis///positive regulation of blood pressure///positive regulation of cell differentiation///positive regulation of circadian sleep/wake cycle, REM sleep///positive regulation of circadian sleep/wake cycle, wakefulness///positive regulation of collagen biosynthetic process///positive regulation of cytosolic calcium ion concentration///positive regulation of fibroblast migration///positive regulation of fibroblast proliferation///positive regulation of heart rate///positive regulation of synaptic transmission, cholinergic///positive regulation of vasodilation///regulation of blood pressure///response to drug///response to hypoxia///response to testosterone",hormone activity///receptor binding
220068_PM_at,0.003034177919308527,0.002743463605783224,D3,pre-B lymphocyte 3,VPREB3,29802,immune response///immunoglobulin production,
212671_PM_s_at,0.003019940391157651,0.002205051672644809,D3,"major histocompatibility complex, class II, DQ alpha 2///major histocompatibility complex, class II, DQ alpha 1",HLA-DQA2///HLA-DQA1,3118///3117,T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///immune response///interferon-gamma-mediated signaling pathway///T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///immune response///interferon-gamma-mediated signaling pathway,MHC class II receptor activity///MHC class II receptor activity///MHC class II receptor activity///peptide antigen binding
215768_PM_at,0.0030106505911355985,0.002388571956672657,D3,,,,,
235278_PM_at,0.0030052177904973517,0.0018536326620865492,D0,MACRO domain containing 2,MACROD2,140733,brain development///cellular response to DNA damage stimulus///protein de-ADP-ribosylation///purine nucleoside metabolic process,"deacetylase activity///hydrolase activity, acting on glycosyl bonds"
223646_PM_s_at,0.0029577771393383004,0.002050899878390113,D3,,,,,
226065_PM_at,0.0029333057582259675,0.0021801195645224413,D0,prickle planar cell polarity protein 1,PRICKLE1,144165,"Wnt signaling pathway, planar cell polarity pathway///Wnt signaling pathway, planar cell polarity pathway///aorta development///coronary vasculature development///negative regulation of canonical Wnt signaling pathway///negative regulation of cardiac muscle cell myoblast differentiation///negative regulation of transcription, DNA-templated///neural tube closure///positive regulation of proteasomal ubiquitin-dependent protein catabolic process///positive regulation of protein ubiquitination///protein import into nucleus///protein import into nucleus",protein binding///transcription factor binding///zinc ion binding
235182_PM_at,0.0029196988239449683,0.0025493621123563186,D7,"isthmin 1, angiogenesis inhibitor",ISM1,140862,,
218345_PM_at,0.002891604538618703,0.002363336971765089,D0,transmembrane protein 176A,TMEM176A,55365,negative regulation of dendritic cell differentiation,
212999_PM_x_at,0.0028883363478750305,0.002405885046124889,D3,"major histocompatibility complex, class II, DQ beta 2///major histocompatibility complex, class II, DQ beta 1",HLA-DQB2///HLA-DQB1,3120///3119,T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///immune response///interferon-gamma-mediated signaling pathway///T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///humoral immune response mediated by circulating immunoglobulin///immune response///immunoglobulin production involved in immunoglobulin mediated immune response///interferon-gamma-mediated signaling pathway,MHC class II receptor activity///MHC class II receptor activity///peptide antigen binding
204848_PM_x_at,0.00287587353021293,0.0021113760749116653,D1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1,HBG2///HBG1,3048///3047,blood coagulation///oxygen transport///blood coagulation///oxygen transport,heme binding///iron ion binding///oxygen binding///oxygen transporter activity///heme binding///iron ion binding///oxygen binding///oxygen transporter activity
228568_PM_at,0.0028020941554589528,0.002703614358920256,D1,GRINL1A complex locus 1,GCOM1,145781,,
204059_PM_s_at,0.002783378390459261,0.0019408409904281406,D7,malic enzyme 1,ME1,4199,NADP biosynthetic process///carbohydrate metabolic process///malate metabolic process///oxidation-reduction process///protein tetramerization///regulation of NADP metabolic process///response to carbohydrate///response to hormone,ADP binding///NAD binding///NADP binding///electron carrier activity///malate dehydrogenase (decarboxylating) (NAD+) activity///malate dehydrogenase (decarboxylating) (NADP+) activity///malate dehydrogenase (decarboxylating) (NADP+) activity///malic enzyme activity///malic enzyme activity///manganese ion binding///oxaloacetate decarboxylase activity
230648_PM_at,0.002740497245362854,0.0020697261221111923,D7,long intergenic non-protein coding RNA 926,LINC00926,283663,,
206398_PM_s_at,0.0027247397224742327,0.0019754509414074465,D1,CD19 molecule,CD19,930,B cell receptor signaling pathway///cell surface receptor signaling pathway///cellular defense response///phosphatidylinositol phosphorylation///phosphatidylinositol-mediated signaling///regulation of immune response///regulation of phosphatidylinositol 3-kinase signaling,"phosphatidylinositol-4,5-bisphosphate 3-kinase activity///protein binding///receptor signaling protein activity"
231828_PM_at,0.00268437154428877,0.0020092924582781036,D1,PSMD5 antisense RNA 1 (head to head),PSMD5-AS1,253039,,
210718_PM_s_at,0.002665119785234895,0.0025929992176791246,D7,ADP ribosylation factor like GTPase 17A,ARL17A,51326,,
205826_PM_at,0.002664074580615851,0.002076302533600376,D3,myomesin 2,MYOM2,9172,muscle contraction,protein binding///structural constituent of muscle
227646_PM_at,0.0026470276601242553,0.0022754401989337463,D1,early B-cell factor 1,EBF1,1879,multicellular organism development///positive regulation of transcription from RNA polymerase II promoter///transcription from RNA polymerase II promoter,"C2H2 zinc finger domain binding///DNA binding///metal ion binding///protein binding///transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"
244876_PM_at,0.002635020688049126,0.0018040542615286811,D7,,,,,
204419_PM_x_at,0.0026020013186089505,0.00173285137208616,D0,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1,HBG2///HBG1,3048///3047,blood coagulation///oxygen transport///blood coagulation///oxygen transport,heme binding///iron ion binding///oxygen binding///oxygen transporter activity///heme binding///iron ion binding///oxygen binding///oxygen transporter activity
1553369_PM_at,0.0025707864611271974,0.002122127945538283,D0,family with sequence similarity 129 member C,FAM129C,199786,,
200606_PM_at,0.002534489306507117,0.0018324181806310428,D3,desmoplakin,DSP,1832,adherens junction organization///bundle of His cell-Purkinje myocyte adhesion involved in cell communication///desmosome organization///epidermis development///intermediate filament organization///keratinocyte differentiation///peptide cross-linking///protein localization to adherens junction///regulation of heart rate by cardiac conduction///regulation of ventricular cardiac muscle cell action potential///ventricular compact myocardium morphogenesis///wound healing,"cell adhesion molecule binding///cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication///poly(A) RNA binding///protein binding///protein binding, bridging///protein kinase C binding///scaffold protein binding///structural constituent of cytoskeleton///structural molecule activity"
214131_PM_at,0.0025303752678976395,0.0022587557606549256,D3,,,,,
226475_PM_at,0.0024790606765118842,0.0015204402896503858,D0,family with sequence similarity 118 member A,FAM118A,55007,,protein binding
211149_PM_at,0.002470061491839245,0.0020778284741270817,D3,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked",UTY,7404,histone H3-K27 demethylation///oxidation-reduction process///regulation of gene expression,dioxygenase activity///histone demethylase activity///histone demethylase activity (H3-K27 specific)///metal ion binding
236595_PM_at,0.0024169903044019515,0.002405084840256792,D0,,,,,
203888_PM_at,0.0023683862310561244,0.0015334474941349537,D3,thrombomodulin,THBD,7056,blood coagulation///female pregnancy///leukocyte migration///negative regulation of blood coagulation///negative regulation of fibrinolysis///negative regulation of platelet activation///response to X-ray///response to cAMP///response to lipopolysaccharide///signal transduction,calcium ion binding///protein binding///receptor activity///transmembrane signaling receptor activity
235818_PM_at,0.002342465393900093,0.0022848007206292794,D3,V-set and transmembrane domain containing 1,VSTM1,284415,immune system process,cytokine activity
217518_PM_at,0.0023310312261276794,0.0017889701346236995,D7,myoferlin,MYOF,26509,blood circulation///cellular response to heat///muscle contraction///plasma membrane repair///regulation of vascular endothelial growth factor receptor signaling pathway,phospholipid binding///phospholipid binding///protein binding
228492_PM_at,0.0022890226710816234,0.0021579824243255974,D3,"ubiquitin specific peptidase 9, Y-linked",USP9Y,8287,BMP signaling pathway///cell migration///protein deubiquitination///spermatogenesis///transforming growth factor beta receptor signaling pathway///ubiquitin-dependent protein catabolic process,co-SMAD binding///cysteine-type peptidase activity///thiol-dependent ubiquitin-specific protease activity
235987_PM_at,0.0022826047086695095,0.001729804783913782,D0,"protein kinase, X-linked, pseudogene 1",PRKXP1,441733,,
240182_PM_at,0.0022443703367590094,0.0012994211328941892,D0,,,,,
1556842_PM_at,0.002123119289604881,0.001745006657824832,D7,uncharacterized LOC286087,LOC286087,286087,,
222285_PM_at,0.0020764414620802166,0.0014682453784866452,D1,immunoglobulin heavy constant delta,IGHD,3495,"B cell receptor signaling pathway///complement activation, classical pathway///defense response to bacterium///immune response///innate immune response///phagocytosis, engulfment///phagocytosis, recognition///positive regulation of B cell activation",antigen binding///antigen binding///immunoglobulin receptor binding
207324_PM_s_at,0.002075294103838489,0.001909869337091704,D7,desmocollin 1,DSC1,1823,homophilic cell adhesion via plasma membrane adhesion molecules,calcium ion binding
241535_PM_at,0.00206808881083252,0.001537828037398564,D0,,,,,
220532_PM_s_at,0.0020417390876667422,0.001368192281357634,D1,transmembrane protein 176B,TMEM176B,28959,cell differentiation///negative regulation of dendritic cell differentiation///organ morphogenesis,
243899_PM_at,0.0019988441898652625,0.0013641839466595497,D7,ADP ribosylation factor like GTPase 17A,ARL17A,51326,,
217047_PM_s_at,0.001942038936646063,0.001924280452326342,D1,family with sequence similarity 13 member A,FAM13A,10144,positive regulation of GTPase activity///regulation of small GTPase mediated signal transduction///signal transduction,GTPase activator activity
238900_PM_at,0.0018547358630641398,0.0013428494996643506,D0,"major histocompatibility complex, class II, DR beta 5///major histocompatibility complex, class II, DR beta 4///major histocompatibility complex, class II, DR beta 3///major histocompatibility complex, class II, DR beta 1",HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1,3127///3126///3125///3123,T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///interferon-gamma-mediated signaling pathway///T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///interferon-gamma-mediated signaling pathway///T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///interferon-gamma-mediated signaling pathway///signal transduction///T cell costimulation///T cell receptor signaling pathway///antigen processing and presentation of exogenous peptide antigen via MHC class II///interferon-gamma-mediated signaling pathway///polysaccharide assembly with MHC class II protein complex,peptide antigen binding///MHC class II receptor activity///peptide antigen binding///MHC class II protein complex binding///peptide antigen binding
219179_PM_at,0.0017751320985584388,0.0015114063077076854,D0,dishevelled binding antagonist of beta catenin 1,DACT1,51339,"Wnt signaling pathway///embryonic hindgut morphogenesis///negative regulation of G1/S transition of mitotic cell cycle///negative regulation of JNK cascade///negative regulation of Wnt signaling pathway///negative regulation of Wnt signaling pathway///negative regulation of Wnt signaling pathway///negative regulation of beta-catenin-TCF complex assembly///negative regulation of canonical Wnt signaling pathway///negative regulation of canonical Wnt signaling pathway///negative regulation of canonical Wnt signaling pathway///negative regulation of protein binding///negative regulation of transcription from RNA polymerase II promoter///neural tube development///positive regulation of Wnt signaling pathway///positive regulation of catenin import into nucleus///positive regulation of cellular protein catabolic process///positive regulation of cellular protein catabolic process///positive regulation of protein binding///positive regulation of protein catabolic process///regulation of Wnt signaling pathway, planar cell polarity pathway///regulation of Wnt signaling pathway, planar cell polarity pathway///regulation of catenin import into nucleus///NOT regulation of nodal signaling pathway///regulation of protein stability",RNA polymerase II transcription factor binding///beta-catenin binding///beta-catenin binding///delta-catenin binding///delta-catenin binding///histone deacetylase binding///protein binding///protein kinase A binding///protein kinase C binding///protein kinase C binding
